ESTADO_CODIGO;MUNICIPIO_CODIGO;TIPO_UNIDADE_CODIGO;TIPO_LEITO_CODIGO;LEITO_ESPECIALIZACAO_CODIGO;ANO;TOTAL_LEITOS_SAUDE_MENTAL
42;420290;5;2;87;2022;4
42;420290;5;6;47;2018;4
42;420290;5;6;47;2019;4
42;420290;5;6;47;2020;4
42;420290;5;6;47;2021;4
42;420290;5;6;47;2022;4
42;420300;5;6;47;2018;1
42;420300;5;6;47;2019;1
42;420300;5;6;47;2021;1
42;420300;5;6;47;2022;1
42;420300;5;7;73;2020;1
42;420300;5;7;73;2021;1
42;420300;5;7;73;2022;1
42;420320;7;6;47;2018;0
42;420320;7;6;47;2019;0
42;420320;7;6;47;2020;0
42;420320;7;6;47;2021;0
42;420320;7;6;47;2022;0
42;420320;62;6;47;2018;0
42;420320;62;6;47;2019;0
42;420320;62;6;47;2020;0
42;420320;62;6;47;2021;0
42;420320;62;6;47;2022;0
42;420350;5;6;47;2018;0
42;420350;5;6;47;2019;0
42;420350;5;6;47;2020;0
42;420360;5;6;47;2018;1
42;420360;5;6;47;2019;1
42;420360;5;6;47;2021;1
42;420360;5;6;47;2022;1
42;420390;5;6;47;2018;1
42;420390;5;6;47;2019;1
42;420390;5;6;47;2020;1
42;420390;5;6;47;2021;1
42;420420;5;1;5;2018;1
42;420420;5;1;5;2019;1
42;420420;5;1;5;2020;1
42;420420;5;1;5;2021;1
42;420420;5;1;5;2022;1
42;420420;5;7;73;2018;4
42;420420;5;7;73;2019;4
42;420420;5;7;73;2020;4
42;420420;5;7;73;2021;4
42;420420;5;7;73;2022;2
42;420430;5;1;5;2018;3
42;420430;5;1;5;2019;3
42;420430;5;1;5;2020;2
42;420430;5;1;5;2021;2
42;420430;5;1;5;2022;1
42;420430;5;6;47;2018;17
42;420430;5;6;47;2019;17
42;420430;5;6;47;2020;17
42;420430;5;6;47;2021;17
42;420430;5;6;47;2022;17
42;420460;5;1;5;2018;0
42;420460;5;1;5;2019;0
42;420460;5;1;5;2020;0
42;420460;5;1;5;2021;0
42;420460;5;1;5;2022;0
42;420460;5;6;47;2018;1
42;420460;5;6;47;2019;1
42;420460;5;6;47;2020;1
42;420460;5;6;47;2021;1
42;420460;5;6;47;2022;1
42;420460;5;7;73;2018;0
42;420460;5;7;73;2019;0
42;420460;5;7;73;2020;0
42;420460;5;7;73;2021;0
42;420460;5;7;73;2022;0
42;420460;7;6;47;2018;0
42;420460;62;1;5;2018;0
42;420460;62;1;5;2019;0
42;420460;62;1;5;2020;0
42;420460;62;1;5;2021;0
42;420460;62;1;5;2022;0
42;420470;5;6;47;2022;15
42;420480;5;6;47;2018;20
42;420480;5;6;47;2019;20
42;420480;5;6;47;2020;20
42;420480;5;6;47;2021;20
42;420480;5;6;47;2022;20
42;420490;5;6;47;2018;1
42;420490;5;6;47;2019;1
42;420490;5;6;47;2020;1
42;420490;5;6;47;2021;1
42;420490;5;6;47;2022;18
42;420540;5;1;5;2018;10
42;420540;5;1;5;2019;2
42;420540;5;1;5;2020;1
42;420540;5;1;5;2021;2
42;420540;5;1;5;2022;2
42;420540;5;6;47;2018;1
42;420540;5;6;47;2019;1
42;420540;5;6;47;2020;1
42;420540;5;6;47;2021;2
42;420540;5;6;47;2022;2
42;420540;7;6;47;2018;120
42;420540;7;6;47;2019;120
42;420540;7;6;47;2020;120
42;420540;7;6;47;2021;120
42;420540;7;6;47;2022;120
42;420540;7;7;73;2018;6
42;420540;7;7;73;2019;6
42;420540;7;7;73;2020;6
42;420540;7;7;73;2021;6
42;420540;7;7;73;2022;6
42;420540;62;6;47;2018;0
42;420540;62;6;47;2019;0
42;420540;62;6;47;2020;0
42;420540;62;6;47;2021;0
42;420540;62;6;47;2022;0
42;420540;62;7;73;2018;0
42;420540;62;7;73;2019;0
42;420540;62;7;73;2020;0
42;420540;62;7;73;2021;0
42;420540;62;7;73;2022;0
42;420550;5;6;47;2018;1
42;420550;5;6;47;2019;1
42;420550;5;6;47;2020;1
42;420550;5;6;47;2021;1
42;420550;5;6;47;2022;1
42;420640;5;6;47;2018;1
42;420640;5;6;47;2019;1
42;420640;5;6;47;2020;1
42;420660;5;6;47;2018;1
42;420660;5;6;47;2019;1
42;420660;5;6;47;2020;1
42;420660;5;6;47;2021;1
42;420660;5;6;47;2022;1
42;420680;7;6;47;2019;0
42;420680;7;6;47;2020;0
42;420680;7;6;47;2021;0
42;420680;7;6;47;2022;0
42;420680;7;7;73;2018;30
42;420700;5;6;47;2022;1
42;420720;5;6;47;2021;1
42;420720;5;6;47;2022;1
42;420720;5;7;73;2021;1
42;420720;5;7;73;2022;1
42;420760;5;6;47;2018;1
42;420760;5;6;47;2019;1
42;420760;5;6;47;2020;1
42;420760;5;6;47;2021;1
42;420760;5;6;47;2022;1
42;420765;5;6;47;2018;1
42;420765;5;6;47;2019;1
42;420765;5;6;47;2020;1
42;420765;5;6;47;2021;1
42;420765;5;6;47;2022;1
42;420770;5;6;47;2018;1
42;420770;5;6;47;2019;1
42;420770;5;6;47;2020;1
42;420770;5;6;47;2021;1
42;420770;5;6;47;2022;1
42;420780;5;6;47;2018;25
42;420780;5;6;47;2019;25
42;420780;5;6;47;2020;9
42;420780;5;6;47;2021;9
42;420780;5;6;47;2022;9
42;420800;5;6;47;2018;1
42;420800;5;6;47;2019;1
42;420800;5;6;47;2020;1
42;420800;5;6;47;2021;1
42;420800;5;6;47;2022;10
42;420820;5;1;5;2018;1
42;420820;5;1;5;2019;1
42;420820;5;1;5;2020;1
42;420820;5;6;47;2018;1
42;420820;5;6;47;2019;1
42;420820;5;6;47;2020;1
42;420820;7;6;47;2022;8
42;420840;5;6;47;2018;1
42;420840;5;6;47;2019;1
42;420840;5;6;47;2020;1
42;420840;5;6;47;2021;1
42;420840;5;6;47;2022;1
42;420850;5;6;47;2018;1
42;420850;5;6;47;2019;1
42;420850;5;6;47;2020;1
42;420850;5;6;47;2021;1
42;420850;5;6;47;2022;1
42;420890;5;1;5;2018;2
42;420890;5;1;5;2019;2
42;420890;5;1;5;2020;1
42;420890;5;1;5;2021;1
42;420890;5;1;5;2022;1
42;420890;5;6;47;2018;1
42;420890;5;6;47;2019;1
42;420890;5;6;47;2020;1
42;420890;5;6;47;2021;1
42;420890;5;6;47;2022;1
42;420910;5;1;5;2018;5
42;420910;5;1;5;2019;5
42;420910;5;1;5;2020;3
42;420910;5;1;5;2021;3
42;420910;5;1;5;2022;3
42;420910;5;2;87;2019;0
42;420910;5;2;87;2020;0
42;420910;5;2;87;2021;0
42;420910;5;6;47;2018;44
42;420910;5;6;47;2019;44
42;420910;5;6;47;2020;44
42;420910;5;6;47;2021;44
42;420910;5;6;47;2022;44
42;420910;7;6;47;2018;1
42;420910;7;6;47;2019;1
42;420910;7;6;47;2020;1
42;420910;7;6;47;2021;1
42;420910;7;6;47;2022;1
42;420930;5;1;5;2018;5
42;420930;5;1;5;2019;9
42;420930;5;1;5;2020;3
42;420930;5;1;5;2021;5
42;420930;5;1;5;2022;4
42;420930;5;6;47;2018;1
42;420930;5;6;47;2019;1
42;420930;5;6;47;2020;1
42;420930;5;6;47;2021;0
42;420930;5;6;47;2022;0
42;420930;7;6;47;2022;10
42;420940;5;2;87;2018;15
42;420940;5;2;87;2019;15
42;420940;5;2;87;2020;15
42;420940;5;2;87;2021;15
42;420940;5;2;87;2022;15
42;420940;5;6;47;2018;15
42;420940;5;6;47;2019;15
42;420940;5;6;47;2020;15
42;420940;5;6;47;2021;15
42;420940;5;6;47;2022;15
42;420960;5;6;47;2018;15
42;420960;5;6;47;2019;15
42;420960;5;6;47;2020;15
42;420960;5;6;47;2021;15
42;420960;5;6;47;2022;15
42;420985;5;2;87;2018;4
42;420985;5;2;87;2019;4
42;420985;5;2;87;2020;8
42;420985;5;2;87;2021;8
42;420985;5;2;87;2022;8
42;420985;5;6;47;2018;4
42;420985;5;6;47;2019;4
42;420985;5;6;47;2020;8
42;420985;5;6;47;2021;8
42;420985;5;6;47;2022;8
42;421003;5;6;47;2018;30
42;421003;5;6;47;2019;30
42;421003;5;6;47;2020;30
42;421003;5;6;47;2021;30
42;421003;5;6;47;2022;30
42;421100;5;2;87;2018;0
42;421100;5;6;47;2018;15
42;421100;5;6;47;2019;15
42;421100;5;6;47;2020;15
42;421100;5;6;47;2021;15
42;421100;5;6;47;2022;20
42;421110;5;6;47;2018;2
42;421110;5;6;47;2019;2
42;421110;5;6;47;2020;2
42;421120;5;6;47;2018;24
42;421120;5;6;47;2019;24
42;421120;5;6;47;2020;16
42;421120;5;6;47;2021;16
42;421120;5;6;47;2022;10
42;421170;5;6;47;2018;2
42;421170;5;6;47;2019;2
42;421170;5;6;47;2020;2
42;421190;5;1;5;2020;0
42;421190;5;1;5;2021;0
42;421190;5;1;5;2022;0
42;421200;5;6;47;2018;1
42;421210;5;6;47;2018;26
42;421210;5;6;47;2019;26
42;421210;5;6;47;2020;26
42;421210;5;6;47;2021;26
42;421210;5;6;47;2022;26
42;421220;5;6;47;2018;2
42;421220;5;6;47;2019;2
42;421220;5;6;47;2020;2
42;421220;5;6;47;2021;2
42;421220;5;6;47;2022;2
42;421220;5;7;73;2020;12
42;421220;5;7;73;2021;12
42;421220;5;7;73;2022;12
42;421250;7;6;47;2018;0
42;421250;7;6;47;2019;0
42;421250;7;6;47;2020;0
42;421250;7;6;47;2021;0
42;421260;5;6;47;2018;1
42;421260;5;6;47;2019;1
42;421260;5;6;47;2020;1
42;421260;5;6;47;2021;1
42;421260;5;6;47;2022;1
42;421320;5;6;47;2022;10
42;421340;5;2;87;2018;0
42;421340;5;6;47;2018;39
42;421340;5;6;47;2019;30
42;421340;5;6;47;2020;30
42;421340;5;6;47;2021;30
42;421340;5;6;47;2022;30
42;421370;5;6;47;2018;10
42;421370;5;6;47;2019;10
42;421370;5;6;47;2020;10
42;421370;5;6;47;2021;10
42;421370;5;6;47;2022;10
42;421380;5;2;87;2019;8
42;421380;5;2;87;2020;8
42;421380;5;2;87;2021;8
42;421380;5;2;87;2022;8
42;421380;5;6;47;2018;8
42;421380;5;6;47;2019;8
42;421380;5;6;47;2020;10
42;421380;5;6;47;2021;10
42;421380;5;6;47;2022;10
42;421400;5;6;47;2018;1
42;421400;5;6;47;2019;1
42;421400;5;6;47;2020;1
42;421400;5;6;47;2021;1
42;421400;5;6;47;2022;1
42;421420;5;6;47;2018;12
42;421420;5;6;47;2019;12
42;421420;5;6;47;2020;15
42;421420;5;6;47;2021;15
42;421420;5;6;47;2022;20
42;421450;5;6;47;2018;1
42;421450;5;6;47;2019;1
42;421450;5;6;47;2020;1
42;421450;5;6;47;2021;1
42;421450;5;6;47;2022;1
42;421470;5;2;87;2020;0
42;421470;5;2;87;2021;0
42;421470;5;2;87;2022;0
42;421480;5;2;87;2018;12
42;421480;5;2;87;2019;22
42;421480;5;2;87;2020;22
42;421480;5;2;87;2021;22
42;421480;5;2;87;2022;22
42;421480;5;6;47;2018;9
42;421480;5;6;47;2019;9
42;421480;5;6;47;2020;9
42;421480;5;6;47;2021;9
42;421480;5;6;47;2022;9
42;421550;5;6;47;2018;30
42;421550;5;6;47;2019;30
42;421550;5;6;47;2020;30
42;421550;5;6;47;2021;30
42;421550;5;6;47;2022;30
42;421580;5;1;5;2018;1
42;421580;5;1;5;2019;0
42;421580;5;1;5;2020;0
42;421580;5;1;5;2021;0
42;421580;5;1;5;2022;0
42;421580;5;6;47;2018;1
42;421580;5;6;47;2019;1
42;421580;5;6;47;2020;1
42;421580;5;6;47;2021;1
42;421580;5;6;47;2022;1
42;421600;5;6;47;2020;18
42;421600;5;6;47;2021;9
42;421600;5;6;47;2022;10
42;421625;5;6;47;2018;1
42;421625;5;6;47;2019;1
42;421625;5;6;47;2020;1
42;421625;5;6;47;2021;1
42;421625;5;6;47;2022;1
42;421630;5;6;47;2022;6
42;421650;5;6;47;2018;1
42;421650;5;6;47;2019;1
42;421650;5;6;47;2020;1
42;421650;5;6;47;2021;1
42;421650;5;6;47;2022;1
42;421660;5;1;5;2018;0
42;421660;5;1;5;2019;0
42;421660;5;6;47;2018;2
42;421660;5;6;47;2019;2
42;421660;5;6;47;2020;2
42;421660;5;6;47;2021;2
42;421660;5;6;47;2022;2
42;421660;7;6;47;2018;314
42;421660;7;6;47;2019;295
42;421660;7;6;47;2020;296
42;421660;7;6;47;2021;310
42;421660;7;6;47;2022;274
42;421670;5;6;47;2018;1
42;421670;5;6;47;2019;1
42;421670;5;6;47;2020;1
42;421670;5;6;47;2021;1
42;421670;5;6;47;2022;1
42;421750;5;6;47;2018;1
42;421750;5;6;47;2019;1
42;421750;5;6;47;2020;1
42;421750;5;6;47;2021;1
42;421750;5;6;47;2022;1
42;421770;5;6;47;2018;1
42;421770;5;6;47;2019;1
42;421770;5;6;47;2020;1
42;421770;5;6;47;2021;1
42;421770;5;6;47;2022;1
42;421780;5;6;47;2018;1
42;421780;5;6;47;2019;1
42;421780;5;6;47;2020;1
42;421780;5;6;47;2021;1
42;421780;5;6;47;2022;1
42;421800;5;6;47;2018;0
42;421800;5;6;47;2019;0
42;421800;5;6;47;2020;10
42;421800;5;6;47;2021;10
42;421800;5;6;47;2022;10
42;421820;5;2;87;2018;4
42;421820;5;2;87;2019;4
42;421820;5;2;87;2020;4
42;421820;5;2;87;2021;4
42;421820;5;2;87;2022;4
42;421820;5;6;47;2018;4
42;421820;5;6;47;2019;4
42;421830;5;2;87;2018;0
42;421830;5;2;87;2019;8
42;421830;5;2;87;2020;8
42;421830;5;2;87;2021;8
42;421830;5;2;87;2022;8
42;421830;5;6;47;2020;2
42;421830;5;6;47;2021;1
42;421830;5;6;47;2022;2
42;421870;5;1;5;2018;4
42;421870;5;1;5;2019;0
42;421870;5;1;5;2020;0
42;421870;5;1;5;2021;0
42;421870;5;6;47;2018;3
42;421870;5;6;47;2019;3
42;421870;5;6;47;2020;3
42;421870;5;6;47;2021;3
42;421875;5;6;47;2018;13
42;421875;5;6;47;2019;20
42;421875;5;6;47;2020;20
42;421875;5;6;47;2021;20
42;421875;5;6;47;2022;30
42;421900;5;6;47;2018;30
42;421900;5;6;47;2019;30
42;421900;5;6;47;2020;20
42;421900;5;6;47;2021;20
42;421900;5;6;47;2022;20
42;421935;5;6;47;2018;1
42;421935;5;6;47;2019;1
42;421935;5;6;47;2020;1
42;421935;5;6;47;2021;1
42;421935;5;6;47;2022;1
42;421940;5;6;47;2021;4
42;421940;5;6;47;2022;4
42;421960;5;6;47;2018;1
42;421960;5;6;47;2019;1
42;421960;5;6;47;2020;1
42;421960;5;6;47;2021;1
42;421960;5;6;47;2022;1
42;421970;5;6;47;2018;1
42;421970;5;6;47;2019;1
42;421970;5;6;47;2020;1
43;430030;5;6;47;2018;1
43;430030;5;6;47;2019;1
43;430030;5;6;47;2020;1
43;430030;5;6;47;2021;1
43;430030;5;6;47;2022;1
43;430040;5;1;5;2018;2
43;430040;5;1;5;2019;2
43;430040;5;1;5;2020;2
43;430040;5;1;5;2021;2
43;430040;5;1;5;2022;2
43;430040;5;2;87;2018;5
43;430040;5;2;87;2019;5
43;430040;5;2;87;2020;5
43;430040;5;2;87;2021;5
43;430040;5;2;87;2022;5
43;430040;5;6;47;2018;20
43;430040;5;6;47;2019;20
43;430040;5;6;47;2020;20
43;430040;5;6;47;2021;20
43;430040;5;6;47;2022;20
43;430064;5;6;47;2018;1
43;430064;5;6;47;2019;1
43;430064;5;6;47;2020;1
43;430064;5;6;47;2021;1
43;430064;5;6;47;2022;2
43;430080;5;6;47;2018;2
43;430080;5;6;47;2019;2
43;430080;5;6;47;2020;2
43;430080;5;6;47;2021;2
43;430080;5;6;47;2022;2
43;430090;5;6;47;2018;1
43;430090;5;6;47;2019;1
43;430090;5;6;47;2020;1
43;430090;5;6;47;2021;1
43;430090;5;6;47;2022;1
43;430100;5;1;5;2018;2
43;430100;5;1;5;2019;2
43;430100;5;2;87;2018;2
43;430100;5;2;87;2019;2
43;430100;5;2;87;2020;2
43;430100;5;2;87;2021;2
43;430100;5;2;87;2022;2
43;430100;5;6;47;2018;10
43;430100;5;6;47;2019;10
43;430100;5;6;47;2020;10
43;430100;5;6;47;2021;11
43;430100;5;6;47;2022;11
43;430120;5;2;87;2018;3
43;430120;5;2;87;2019;3
43;430120;5;2;87;2020;3
43;430120;5;2;87;2021;3
43;430120;5;2;87;2022;3
43;430120;5;6;47;2018;7
43;430120;5;6;47;2019;7
43;430120;5;6;47;2020;7
43;430120;5;6;47;2021;7
43;430120;5;6;47;2022;7
43;430130;5;2;87;2018;1
43;430130;5;2;87;2019;1
43;430130;5;2;87;2020;1
43;430130;5;2;87;2021;1
43;430130;5;2;87;2022;1
43;430130;5;6;47;2018;3
43;430130;5;6;47;2019;3
43;430130;5;6;47;2020;3
43;430130;5;6;47;2021;3
43;430130;5;6;47;2022;3
43;430140;5;6;47;2018;1
43;430140;5;6;47;2019;1
43;430140;5;6;47;2020;1
43;430140;5;6;47;2021;1
43;430140;5;6;47;2022;1
43;430150;5;2;87;2018;3
43;430150;5;2;87;2019;3
43;430150;5;2;87;2020;3
43;430150;5;2;87;2021;10
43;430150;5;2;87;2022;10
43;430150;5;6;47;2018;5
43;430150;5;6;47;2019;5
43;430150;5;6;47;2020;5
43;430150;5;6;47;2021;5
43;430150;5;6;47;2022;5
43;430160;5;2;87;2018;6
43;430160;5;2;87;2019;6
43;430160;5;2;87;2020;6
43;430160;5;2;87;2021;6
43;430160;5;2;87;2022;6
43;430160;5;6;47;2018;11
43;430160;5;6;47;2019;11
43;430160;5;6;47;2020;9
43;430160;5;6;47;2021;9
43;430160;5;6;47;2022;9
43;430165;5;6;47;2018;1
43;430165;5;6;47;2019;1
43;430210;5;1;5;2018;2
43;430210;5;1;5;2019;2
43;430210;5;1;5;2020;2
43;430210;5;1;5;2021;2
43;430210;5;1;5;2022;2
43;430210;5;2;87;2018;4
43;430210;5;2;87;2019;4
43;430210;5;2;87;2020;4
43;430210;5;2;87;2021;4
43;430210;5;2;87;2022;4
43;430210;5;6;47;2018;11
43;430210;5;6;47;2019;11
43;430210;5;6;47;2020;11
43;430210;5;6;47;2021;11
43;430210;5;6;47;2022;11
43;430220;5;6;47;2018;1
43;430220;5;6;47;2019;1
43;430220;5;6;47;2020;1
43;430220;5;6;47;2021;1
43;430220;5;6;47;2022;1
43;430230;5;2;87;2018;0
43;430230;5;2;87;2019;4
43;430230;5;2;87;2020;4
43;430230;5;2;87;2021;4
43;430230;5;2;87;2022;4
43;430230;5;6;47;2018;2
43;430230;5;6;47;2019;2
43;430230;5;6;47;2020;2
43;430230;5;6;47;2021;2
43;430230;5;6;47;2022;2
43;430245;5;6;47;2018;4
43;430245;5;6;47;2019;4
43;430245;5;6;47;2020;4
43;430245;5;6;47;2021;4
43;430245;5;6;47;2022;4
43;430270;5;6;47;2020;9
43;430270;5;6;47;2021;9
43;430270;5;6;47;2022;9
43;430280;5;2;87;2018;2
43;430280;5;2;87;2019;2
43;430280;5;2;87;2020;2
43;430280;5;2;87;2021;2
43;430280;5;2;87;2022;2
43;430280;5;6;47;2018;5
43;430280;5;6;47;2019;5
43;430280;5;6;47;2020;5
43;430280;5;6;47;2021;5
43;430280;5;6;47;2022;5
43;430290;5;2;87;2018;6
43;430290;5;2;87;2019;6
43;430290;5;2;87;2020;6
43;430290;5;2;87;2021;6
43;430290;5;2;87;2022;6
43;430290;5;6;47;2018;4
43;430290;5;6;47;2019;4
43;430290;5;6;47;2020;4
43;430290;5;6;47;2021;4
43;430290;5;6;47;2022;4
43;430300;5;2;87;2018;6
43;430300;5;2;87;2019;6
43;430300;5;2;87;2020;6
43;430300;5;2;87;2021;6
43;430300;5;2;87;2022;6
43;430300;5;6;47;2018;6
43;430300;5;6;47;2019;6
43;430300;5;6;47;2020;6
43;430300;5;6;47;2021;6
43;430300;5;6;47;2022;6
43;430330;5;6;47;2018;2
43;430330;5;6;47;2019;2
43;430330;5;6;47;2020;2
43;430330;5;6;47;2021;2
43;430330;5;6;47;2022;2
43;430340;5;2;87;2018;0
43;430340;5;2;87;2019;0
43;430340;5;2;87;2020;0
43;430340;5;6;47;2018;10
43;430340;5;6;47;2019;10
43;430340;5;6;47;2020;10
43;430340;5;6;47;2021;14
43;430340;5;6;47;2022;14
43;430350;5;2;87;2018;5
43;430350;5;2;87;2019;5
43;430350;5;2;87;2020;5
43;430350;5;2;87;2021;5
43;430350;5;2;87;2022;5
43;430350;5;6;47;2018;15
43;430350;5;6;47;2019;15
43;430350;5;6;47;2020;10
43;430350;5;6;47;2021;10
43;430350;5;6;47;2022;10
43;430360;5;2;87;2018;3
43;430360;5;2;87;2019;3
43;430360;5;2;87;2020;3
43;430360;5;2;87;2021;3
43;430360;5;2;87;2022;3
43;430360;5;6;47;2018;3
43;430360;5;6;47;2019;3
43;430360;5;6;47;2020;3
43;430360;5;6;47;2021;3
43;430360;5;6;47;2022;3
43;430370;5;2;87;2018;4
43;430370;5;2;87;2019;4
43;430370;5;2;87;2020;4
43;430370;5;2;87;2021;4
43;430370;5;2;87;2022;4
43;430370;5;6;47;2018;10
43;430370;5;6;47;2019;10
43;430370;5;6;47;2020;10
43;430370;5;6;47;2021;10
43;430370;5;6;47;2022;10
43;430380;5;6;47;2018;1
43;430380;5;6;47;2019;1
43;430380;5;6;47;2020;1
43;430380;5;6;47;2021;1
43;430380;5;6;47;2022;1
43;430400;5;6;47;2018;1
43;430400;5;6;47;2019;1
43;430420;5;2;87;2018;6
43;430420;5;2;87;2019;6
43;430420;5;2;87;2020;6
43;430420;5;2;87;2021;6
43;430420;5;2;87;2022;6
43;430420;5;6;47;2018;24
43;430420;5;6;47;2019;24
43;430420;5;6;47;2020;24
43;430420;5;6;47;2021;24
43;430420;5;6;47;2022;24
43;430430;5;6;47;2018;1
43;430430;5;6;47;2019;1
43;430430;5;6;47;2020;1
43;430430;5;6;47;2021;1
43;430430;5;6;47;2022;1
43;430440;5;2;87;2018;1
43;430440;5;2;87;2019;1
43;430440;5;2;87;2020;1
43;430440;5;2;87;2021;1
43;430440;5;2;87;2022;1
43;430440;5;6;47;2018;4
43;430440;5;6;47;2019;4
43;430440;5;6;47;2020;3
43;430440;5;6;47;2021;3
43;430440;5;6;47;2022;3
43;430450;5;2;87;2018;3
43;430450;5;2;87;2019;3
43;430450;5;2;87;2020;3
43;430450;5;2;87;2021;3
43;430450;5;2;87;2022;3
43;430450;5;6;47;2018;10
43;430450;5;6;47;2019;10
43;430450;5;6;47;2020;10
43;430450;5;6;47;2021;7
43;430450;5;6;47;2022;7
43;430460;5;1;5;2018;1
43;430460;5;1;5;2019;1
43;430460;5;1;5;2020;1
43;430460;5;1;5;2021;1
43;430460;5;1;5;2022;1
43;430460;5;2;87;2018;10
43;430460;5;2;87;2019;10
43;430460;5;2;87;2020;10
43;430460;5;2;87;2021;10
43;430460;5;2;87;2022;10
43;430460;5;6;47;2018;31
43;430460;5;6;47;2019;31
43;430460;5;6;47;2020;21
43;430460;5;6;47;2021;21
43;430460;5;6;47;2022;21
43;430460;7;6;47;2021;0
43;430460;7;6;47;2022;0
43;430463;5;2;87;2018;3
43;430463;5;2;87;2019;3
43;430463;5;2;87;2020;3
43;430463;5;2;87;2021;3
43;430463;5;2;87;2022;3
43;430470;5;2;87;2018;4
43;430470;5;2;87;2019;4
43;430470;5;2;87;2020;4
43;430470;5;2;87;2021;4
43;430470;5;2;87;2022;4
43;430470;5;6;47;2018;10
43;430470;5;6;47;2019;10
43;430470;5;6;47;2020;10
43;430470;5;6;47;2021;10
43;430470;5;6;47;2022;10
43;430480;5;6;47;2018;0
43;430480;5;6;47;2019;0
43;430480;5;6;47;2020;0
43;430480;5;6;47;2021;0
43;430480;5;6;47;2022;0
43;430490;5;2;87;2018;1
43;430490;5;2;87;2019;1
43;430490;5;2;87;2020;1
43;430490;5;2;87;2021;1
43;430490;5;2;87;2022;1
43;430490;5;6;47;2018;3
43;430490;5;6;47;2019;4
43;430490;5;6;47;2020;4
43;430490;5;6;47;2021;4
43;430490;5;6;47;2022;3
43;430510;5;1;5;2019;0
43;430510;5;1;5;2020;0
43;430510;5;1;5;2021;0
43;430510;5;1;5;2022;0
43;430510;5;2;87;2018;0
43;430510;5;6;47;2018;28
43;430510;5;6;47;2019;28
43;430510;5;6;47;2020;28
43;430510;5;6;47;2021;28
43;430510;5;6;47;2022;28
43;430510;7;6;47;2018;160
43;430510;7;6;47;2019;160
43;430510;7;6;47;2020;160
43;430510;7;6;47;2021;160
43;430510;7;6;47;2022;160
43;430520;5;6;47;2018;2
43;430520;5;6;47;2019;2
43;430520;5;6;47;2020;2
43;430520;5;6;47;2021;2
43;430520;5;6;47;2022;2
43;430535;5;6;47;2018;9
43;430535;5;6;47;2019;9
43;430535;5;6;47;2020;9
43;430535;5;6;47;2021;9
43;430535;5;6;47;2022;17
43;430540;5;6;47;2018;1
43;430540;5;6;47;2019;1
43;430540;5;6;47;2020;1
43;430540;5;6;47;2021;1
43;430540;5;6;47;2022;1
43;430570;5;2;87;2020;8
43;430570;5;2;87;2021;8
43;430570;5;2;87;2022;8
43;430570;5;6;47;2018;5
43;430570;5;6;47;2019;5
43;430600;5;2;87;2018;2
43;430600;5;2;87;2019;2
43;430600;5;2;87;2020;2
43;430600;5;2;87;2021;10
43;430600;5;2;87;2022;10
43;430600;5;6;47;2018;4
43;430600;5;6;47;2019;4
43;430600;5;6;47;2020;4
43;430610;5;1;5;2018;0
43;430610;5;1;5;2019;0
43;430610;5;1;5;2020;2
43;430610;5;1;5;2021;2
43;430610;5;1;5;2022;2
43;430620;5;2;87;2021;0
43;430620;5;2;87;2022;0
43;430620;5;6;47;2018;2
43;430620;5;6;47;2019;2
43;430620;5;6;47;2020;2
43;430620;5;6;47;2022;2
43;430630;5;2;87;2018;0
43;430630;5;2;87;2019;0
43;430630;5;2;87;2020;0
43;430630;5;2;87;2021;0
43;430630;5;2;87;2022;0
43;430630;5;6;47;2018;1
43;430630;5;6;47;2019;1
43;430630;5;6;47;2020;1
43;430630;5;6;47;2021;1
43;430630;5;6;47;2022;1
43;430640;5;1;5;2018;1
43;430640;5;1;5;2019;1
43;430640;5;2;87;2018;3
43;430640;5;2;87;2019;3
43;430640;5;2;87;2020;3
43;430640;5;2;87;2021;3
43;430640;5;2;87;2022;3
43;430640;5;6;47;2018;7
43;430640;5;6;47;2019;8
43;430640;5;6;47;2020;7
43;430640;5;6;47;2021;7
43;430640;5;6;47;2022;7
43;430645;5;6;47;2018;3
43;430645;5;6;47;2019;3
43;430645;5;6;47;2020;3
43;430645;5;6;47;2021;3
43;430645;5;6;47;2022;3
43;430660;5;2;87;2018;1
43;430660;5;2;87;2019;1
43;430660;5;2;87;2020;1
43;430660;5;2;87;2021;1
43;430660;5;2;87;2022;1
43;430660;5;6;47;2018;4
43;430660;5;6;47;2019;4
43;430660;5;6;47;2020;4
43;430660;5;6;47;2021;7
43;430660;5;6;47;2022;7
43;430680;5;2;87;2018;2
43;430680;5;2;87;2019;2
43;430680;5;2;87;2020;2
43;430680;5;2;87;2021;2
43;430680;5;2;87;2022;2
43;430680;5;6;47;2018;9
43;430680;5;6;47;2019;15
43;430680;5;6;47;2020;9
43;430680;5;6;47;2021;9
43;430680;5;6;47;2022;8
43;430700;5;1;5;2018;4
43;430700;5;1;5;2019;4
43;430700;5;1;5;2020;2
43;430700;5;1;5;2021;2
43;430700;5;1;5;2022;2
43;430700;5;6;47;2018;1
43;430700;5;6;47;2019;1
43;430700;5;6;47;2020;1
43;430700;5;6;47;2021;1
43;430700;5;6;47;2022;2
43;430710;5;6;47;2018;3
43;430750;5;2;87;2018;3
43;430750;5;2;87;2019;3
43;430750;5;2;87;2020;3
43;430750;5;2;87;2021;3
43;430750;5;2;87;2022;3
43;430750;5;6;47;2018;10
